0,0,1,-1,0,0,0,-1,0,323.6,-335.6,237,0
0,0,1,-1,0,0,0,-1,0,327.93,-334.38,232.3,0
0,0,1,-1,0,0,0,-1,0,339.55,-331.11,219.71,0
0,0,1,-1,0,0,0,-1,0,356.37,-326.37,201.48,0
0,0,1,-1,0,0,0,-1,0,376.31,-320.75,179.87,0
0,0,1,-1,0,0,0,-1,0,397.29,-314.85,157.13,0
0,0,1,-1,0,0,0,-1,0,417.23,-309.23,135.52,0
0,0,1,-1,0,0,0,-1,0,434.05,-304.49,117.29,0
0,0,1,-1,0,0,0,-1,0,445.67,-301.22,104.7,0
0,0,1,-1,0,0,0,-1,0,450,-300,100,0
0,0,1,-1,0,0,0,-1,0,450,-300,100,0
0,0,1,-1,0,0,0,-1,0,450,-300,96.571,0
0,0,1,-1,0,0,0,-1,0,450,-300,87.38,0
0,0,1,-1,0,0,0,-1,0,450,-300,74.074,0
0,0,1,-1,0,0,0,-1,0,450,-300,58.299,0
0,0,1,-1,0,0,0,-1,0,450,-300,41.701,0
0,0,1,-1,0,0,0,-1,0,450,-300,25.926,0
0,0,1,-1,0,0,0,-1,0,450,-300,12.62,0
0,0,1,-1,0,0,0,-1,0,450,-300,3.4294,0
0,0,1,-1,0,0,0,-1,0,450,-300,0,0
0,0,1,-1,0,0,0,-1,0,450,-300,0,1
0,0,1,-1,0,0,0,-1,0,450,-300,3.4294,1
0,0,1,-1,0,0,0,-1,0,450,-300,12.62,1
0,0,1,-1,0,0,0,-1,0,450,-300,25.926,1
0,0,1,-1,0,0,0,-1,0,450,-300,41.701,1
0,0,1,-1,0,0,0,-1,0,450,-300,58.299,1
0,0,1,-1,0,0,0,-1,0,450,-300,74.074,1
0,0,1,-1,0,0,0,-1,0,450,-300,87.38,1
0,0,1,-1,0,0,0,-1,0,450,-300,96.571,1
0,0,1,-1,0,0,0,-1,0,450,-300,100,1
0,0,1,-1,0,0,0,-1,0,450,-300,100,1
0.053842,0,0.99855,-0.99855,0,0.053842,0,-1,0,448.04,-277.15,100,1
0.19694,0,0.98042,-0.98042,0,0.19694,0,-1,0,436.75,-216.79,100,1
0.39608,0,0.91822,-0.91822,0,0.39608,0,-1,0,405.34,-133.71,100,1
0.60919,0,0.79303,-0.79303,0,0.60919,0,-1,0,346.81,-46.269,100,1
0.79303,0,0.60919,-0.60919,0,0.79303,0,-1,0,264.08,27.265,100,1
0.91822,0,0.39608,-0.39608,0,0.91822,0,-1,0,170.38,75.144,100,1
0.98042,0,0.19694,-0.19694,0,0.98042,0,-1,0,84.189,96.6,100,1
0.99855,0,0.053842,-0.053842,0,0.99855,0,-1,0,22.919,100.73,100,1
1,0,1.1102e-16,-1.1102e-16,0,1,0,-1,0,0,100,100,1
1,0,0,0,0,1,0,-1,0,0,100,100,1
1,0,0,0,0,1,0,-1,0,0,100,96.571,1
1,0,0,0,0,1,0,-1,0,0,100,87.38,1
1,0,0,0,0,1,0,-1,0,0,100,74.074,1
1,0,0,0,0,1,0,-1,0,0,100,58.299,1
1,0,0,0,0,1,0,-1,0,0,100,41.701,1
1,0,0,0,0,1,0,-1,0,0,100,25.926,1
1,0,0,0,0,1,0,-1,0,0,100,12.62,1
1,0,0,0,0,1,0,-1,0,0,100,3.4294,1
1,0,0,0,0,1,0,-1,0,0,100,0,1
1,0,0,0,0,1,0,-1,0,0,100,0,0
1,0,0,0,0,1,0,-1,0,0,100,3.4294,0
1,0,0,0,0,1,0,-1,0,0,100,12.62,0
1,0,0,0,0,1,0,-1,0,0,100,25.926,0
1,0,0,0,0,1,0,-1,0,0,100,41.701,0
1,0,0,0,0,1,0,-1,0,0,100,58.299,0
1,0,0,0,0,1,0,-1,0,0,100,74.074,0
1,0,0,0,0,1,0,-1,0,0,100,87.38,0
1,0,0,0,0,1,0,-1,0,0,100,96.571,0
1,0,0,0,0,1,0,-1,0,0,100,100,0
