0.5241,4.7115,0.0021334,-1.5721,-1.5713,6.7776e-08,0
0.52405,4.7116,0.0021365,-1.5721,-1.5713,6.4059e-05,0
0.52388,4.7116,0.0021459,-1.5721,-1.5715,0.00025547,0
0.52361,4.7117,0.0021614,-1.5722,-1.5717,0.00057352,0
0.52323,4.7119,0.0021832,-1.5723,-1.572,0.0010175,0
0.52274,4.7121,0.0022111,-1.5724,-1.5724,0.0015866,0
0.52215,4.7123,0.0022452,-1.5725,-1.5729,0.0022803,0
0.52145,4.7125,0.0022855,-1.5727,-1.5735,0.0030979,0
0.52065,4.7128,0.002332,-1.5728,-1.5741,0.004039,0
0.51974,4.7132,0.0023847,-1.573,-1.5749,0.005103,0
0.51873,4.7136,0.0024437,-1.5733,-1.5757,0.0062894,0
0.51762,4.714,0.0025091,-1.5735,-1.5766,0.0075978,0
0.5164,4.7145,0.0025808,-1.5738,-1.5776,0.0090279,0
0.51508,4.715,0.002659,-1.5741,-1.5787,0.010579,0
0.51366,4.7155,0.0027438,-1.5744,-1.5799,0.012252,0
0.51215,4.7161,0.0028351,-1.5747,-1.5811,0.014045,0
0.51053,4.7167,0.0029332,-1.5751,-1.5824,0.015959,0
0.50881,4.7173,0.0030381,-1.5754,-1.5838,0.017992,0
0.507,4.718,0.0031499,-1.5758,-1.5853,0.020147,0
0.47491,4.7104,0.0026192,-1.5671,-1.5563,0.022309,0
0.47294,4.7112,0.0027495,-1.5675,-1.5579,0.024688,0
0.47087,4.712,0.0028873,-1.568,-1.5596,0.027187,0
0.46872,4.7128,0.0030327,-1.5684,-1.5613,0.029804,0
0.46647,4.7137,0.003186,-1.5689,-1.5632,0.03254,0
0.46412,4.7146,0.0033472,-1.5694,-1.5651,0.035395,0
0.46169,4.7156,0.0035166,-1.5699,-1.567,0.038368,0
0.45916,4.7166,0.0036944,-1.5705,-1.5691,0.041461,0
0.45655,4.7176,0.0038807,-1.571,-1.5712,0.044672,0
0.41468,4.7078,0.0032353,-1.5597,-1.5336,0.047655,0
0.41196,4.7089,0.003447,-1.5603,-1.5358,0.051073,0
0.40915,4.7101,0.0036681,-1.5609,-1.538,0.05461,0
0.40625,4.7113,0.0038987,-1.5615,-1.5404,0.058264,0
0.40327,4.7125,0.0041392,-1.5621,-1.5428,0.062035,0
0.40021,4.7137,0.0043897,-1.5627,-1.5452,0.065925,0
0.39706,4.715,0.0046506,-1.5634,-1.5477,0.069932,0
0.39382,4.7164,0.004922,-1.564,-1.5503,0.074057,0
0.34493,4.7051,0.0041879,-1.5509,-1.5066,0.077583,0
0.34164,4.7065,0.0044928,-1.5515,-1.5092,0.081895,0
0.33827,4.708,0.0048092,-1.5522,-1.5119,0.086323,0
0.33482,4.7095,0.0051375,-1.5529,-1.5146,0.090867,0
0.33129,4.711,0.0054779,-1.5536,-1.5174,0.095527,0
0.32769,4.7125,0.0058307,-1.5543,-1.5203,0.1003,0
0.32401,4.7141,0.0061963,-1.5549,-1.5231,0.1052,0
0.26685,4.7009,0.0054395,-1.5395,-1.4718,0.10893,0
0.26316,4.7026,0.005848,-1.5402,-1.4747,0.11398,0
0.2594,4.7043,0.0062703,-1.5409,-1.4776,0.11914,0
0.25557,4.7061,0.0067068,-1.5416,-1.4806,0.12442,0
0.25167,4.7079,0.0071578,-1.5423,-1.4836,0.12981,0
0.24769,4.7097,0.0076238,-1.543,-1.4867,0.13532,0
0.24365,4.7115,0.008105,-1.5437,-1.4898,0.14093,0
0.18247,4.6974,0.0078503,-1.5274,-1.4349,0.14469,0
0.17846,4.6993,0.0083839,-1.5281,-1.438,0.15043,0
0.17439,4.7013,0.0089339,-1.5287,-1.4411,0.15628,0
0.17025,4.7033,0.0095007,-1.5294,-1.4442,0.16224,0
0.16605,4.7053,0.010085,-1.5301,-1.4474,0.16831,0
0.16178,4.7074,0.010686,-1.5307,-1.4506,0.17449,0
0.083238,4.6875,0.012733,-1.5105,-1.3785,0.17736,0
0.012946,4.6641,0.027377,-1.4996,-1.3167,0.18049,0
-0.014449,4.6581,0.031281,-1.4953,-1.2975,0.18558,0
-0.013852,4.5181,0.34158,-1.6676,-1.3047,0.19322,0
-0.01573,4.509,0.36993,-1.6887,-1.3095,0.2008,0
-0.0177,4.5008,0.39627,-1.7088,-1.3143,0.20846,0
-0.019805,4.4935,0.42098,-1.728,-1.3191,0.21618,0
-0.022132,4.4867,0.44436,-1.7464,-1.3238,0.22397,0
-0.024902,4.4805,0.4666,-1.7641,-1.3281,0.23181,0
-0.030816,4.4738,0.48778,-1.7804,-1.3294,0.2396,0
-0.036583,4.4677,0.5082,-1.7963,-1.3309,0.24747,0
-0.042225,4.4619,0.52796,-1.8119,-1.3325,0.25543,0
-0.047764,4.4565,0.54712,-1.8272,-1.3343,0.26347,0
-0.053214,4.4515,0.56573,-1.8424,-1.3362,0.2716,0
-0.043924,4.4512,0.58379,-1.8617,-1.3532,0.2803,0
-0.042873,4.4488,0.6012,-1.8782,-1.3619,0.28876,0
-0.043169,4.4463,0.61813,-1.894,-1.3695,0.29723,0
-0.044066,4.4439,0.63462,-1.9094,-1.3765,0.30575,0
-0.045299,4.4416,0.65071,-1.9245,-1.3832,0.31431,0
-0.046744,4.4395,0.66641,-1.9394,-1.3899,0.32292,0
-0.048336,4.4376,0.68177,-1.954,-1.3964,0.33158,0
-0.050036,4.4359,0.69679,-1.9684,-1.403,0.34031,0
-0.051819,4.4343,0.71149,-1.9826,-1.4095,0.34908,0
-0.053667,4.433,0.7259,-1.9966,-1.416,0.35791,0
-0.05557,4.4318,0.74003,-2.0105,-1.4226,0.3668,0
-0.057518,4.4308,0.75388,-2.0241,-1.4292,0.37573,0
-0.059506,4.4299,0.76748,-2.0377,-1.4359,0.38473,0
-0.061528,4.4292,0.78083,-2.051,-1.4425,0.39378,0
-0.063581,4.4287,0.79394,-2.0642,-1.4492,0.40288,0
-0.065661,4.4283,0.80683,-2.0773,-1.456,0.41203,0
-0.067766,4.4281,0.8195,-2.0902,-1.4628,0.42124,0
-0.069894,4.4281,0.83195,-2.1029,-1.4696,0.4305,0
-0.072043,4.4281,0.8442,-2.1156,-1.4765,0.43981,0
-0.074211,4.4283,0.85626,-2.1281,-1.4835,0.44917,0
-0.076397,4.4287,0.86812,-2.1404,-1.4904,0.45859,0
-0.0786,4.4292,0.8798,-2.1526,-1.4975,0.46805,0
-0.080818,4.4298,0.8913,-2.1647,-1.5045,0.47757,0
-0.083052,4.4305,0.90263,-2.1766,-1.5116,0.48715,0
-0.085298,4.4314,0.91378,-2.1884,-1.5188,0.49677,0
-0.087558,4.4324,0.92478,-2.2001,-1.5259,0.50644,0
-0.089829,4.4335,0.93561,-2.2116,-1.5332,0.51617,0
-0.092112,4.4347,0.94628,-2.223,-1.5404,0.52595,0
-0.094405,4.4361,0.95681,-2.2343,-1.5477,0.53578,0
-0.096708,4.4375,0.96718,-2.2454,-1.555,0.54566,0
-0.09902,4.4391,0.97741,-2.2564,-1.5624,0.5556,0
-0.10134,4.4408,0.9875,-2.2673,-1.5698,0.56558,0
-0.10367,4.4426,0.99745,-2.278,-1.5772,0.57563,0
-0.106,4.4444,1.0073,-2.2886,-1.5847,0.58572,0
-0.10834,4.4464,1.0169,-2.2991,-1.5922,0.59587,0
-0.11069,4.4485,1.0265,-2.3094,-1.5997,0.60607,0
-0.11305,4.4507,1.0359,-2.3196,-1.6072,0.61632,0
-0.1154,4.453,1.0452,-2.3297,-1.6148,0.62663,0
-0.11776,4.4553,1.0544,-2.3396,-1.6223,0.637,0
-0.12013,4.4578,1.0635,-2.3494,-1.6299,0.64742,0
-0.1225,4.4604,1.0724,-2.359,-1.6375,0.6579,0
-0.12487,4.463,1.0812,-2.3685,-1.6452,0.66843,0
-0.12724,4.4657,1.09,-2.3779,-1.6528,0.67902,0
-0.12961,4.4685,1.0986,-2.3871,-1.6605,0.68967,0
-0.13199,4.4714,1.1071,-2.3962,-1.6682,0.70038,0
-0.13436,4.4744,1.1155,-2.4052,-1.6758,0.71114,0
-0.13674,4.4775,1.1238,-2.414,-1.6835,0.72197,0
-0.13911,4.4806,1.1319,-2.4226,-1.6912,0.73285,0
